cut_content,text,keyword1,keyword2,keyword3,similarity_score
我 最 不 理解 的 是 已经 这样 了 医保 还 引进 一堆 价格 高昂 的 中成药,我 最 不 理解 的 是 已经 这样 了 医保 还 引进 一堆 价格 高昂 的 中成药,在我看来,敌我矛盾,据我所知,0.8676233
医疗 只是 为了 安慰 社会 大众 的 调料 谁 会 在意 调料 的 死活,医疗 只是 为了 安慰 社会 大众 的 调料 谁 会 在意 调料 的 死活,这样的话,总的来说,傻傻的,0.84066784
现在 中国 就是 把 医生 当 以前 的 工人 培养 拜托 各位 不要 对 这个 职业 再有 什么 高高在上 的 感觉 了 也 不要 被 所谓 的 救死扶伤 这种 观点 给 道德 绑架 聪明 的 能 转行 的 赶紧 转 今后 肯定 是 一年 不如 一年 收入 不至于 饿死 但 肯定 都 是 挣 一点 血汗钱 别抱 有 什么 幻想,现在 中国 就是 把 医生 当 以前 的 工人 培养 拜托 各位 不要 对 这个 职业 再有 什么 高高在上 的 感觉 了 也 不要 被 所谓 的 救死扶伤 这种 观点 给 道德 绑架 聪明 的 能 转行 的 赶紧 转 今后 肯定 是 一年 不如 一年 收入 不至于 饿死 但 肯定 都 是 挣 一点 血汗钱 别抱 有 什么 幻想,遍布全国,利国利民,祸国殃民,0.72927904
增加 规培 基地 医生 数量 可是 现有 的 医生 就够 多 了 [ 笑 哭 ] 五年 内 起码 不会 缺 医生 [ 偷笑 ] 抛开 drg 不谈   就 单纯 降本增效 的话   医生 的 工资 也 会 一直 上 不 去 的 吧,增加 规培 基地 医生 数量 可是 现有 的 医生 就够 多 了 [ 笑 哭 ] 五年 内 起码 不会 缺 医生 [ 偷笑 ] 抛开 drg 不谈   就 单纯 降本增效 的话   医生 的 工资 也 会 一直 上 不 去 的 吧,悬壶济世,资产负债率,这样的话,0.7409158
我们 交 的 税 都 去 哪 了,我们 交 的 税 都 去 哪 了,敌我矛盾,自我感觉,恕我直言,0.93409824
20092015 年 左右 因为 媒体 的 报道 发生 了 很多 起 杀医 事件 2010 那年 高考 临床 分比 土木 低等 真的 全面铺开 三明 医改 能 做 的 首先 保护 好 自己 上班 下班 算了 只是 一份 工作 一点 也 不 崇高,20092015 年 左右 因为 媒体 的 报道 发生 了 很多 起 杀医 事件 2010 那年 高考 临床 分比 土木 低等 真的 全面铺开 三明 医改 能 做 的 首先 保护 好 自己 上班 下班 算了 只是 一份 工作 一点 也 不 崇高,莫名其妙,平民百姓,医学专业,0.5933184
但是 日本 的 医护 感觉 待遇 还 可以 啊 虽然 国内 人家 也 是 高 消费 但是 相比 国内 的 一个 夜班 20 几百 的 来说 算 挺 好 的 了 要是 没 结婚 没 孩子 我 也 跑 了 国内 这 环境 真的 垃圾,但是 日本 的 医护 感觉 待遇 还 可以 啊 虽然 国内 人家 也 是 高 消费 但是 相比 国内 的 一个 夜班 20 几百 的 来说 算 挺 好 的 了 要是 没 结婚 没 孩子 我 也 跑 了 国内 这 环境 真的 垃圾,这样的话,总的来说,莫名其妙,0.7315291
付费 说 了 啥 给 我们 说 说 [ 飞吻 ],付费 说 了 啥 给 我们 说 说 [ 飞吻 ],据我所知,自我感觉,恕我直言,0.92846763
师兄 大概 讲讲 那个 付费 视频 说 了 啥 呗 [ 偷笑 ],师兄 大概 讲讲 那个 付费 视频 说 了 啥 呗 [ 偷笑 ],功能强大,刊七大刊,绝大多数,0.88055414
才 研究生 一年级 就 4 篇 sci 你 适合 在 大陆 教学 三甲 玩 下去 这个 游戏 你 能 玩 很 好 [ 点赞 ] [ 点赞 ] [ 点赞 ],才 研究生 一年级 就 4 篇 sci 你 适合 在 大陆 教学 三甲 玩 下去 这个 游戏 你 能 玩 很 好 [ 点赞 ] [ 点赞 ] [ 点赞 ],资产负债率,冲锋在前,基层医院,0.7109815
皮肤科 应该 可以 从事 医美 行业 另外 医改 皮肤科 收入 不会 低 吧,皮肤科 应该 可以 从事 医美 行业 另外 医改 皮肤科 收入 不会 低 吧,就业机会,悬壶济世,冲锋在前,0.83214533
建议 直接 潤 英语 国家 不用 学 粤语 只用 英语 然后 像 针灸 推拿 一样 只 做 理疗 美容 不 做 职业 医 不用 重新 考 但 可能 没 针灸 那么 成熟 好 做 可以 探索 下 直接 潤是 最 简单 的 港澳 做 医生 太难,建议 直接 潤 英语 国家 不用 学 粤语 只用 英语 然后 像 针灸 推拿 一样 只 做 理疗 美容 不 做 职业 医 不用 重新 考 但 可能 没 针灸 那么 成熟 好 做 可以 探索 下 直接 潤是 最 简单 的 港澳 做 医生 太难,莫名其妙,各种渠道,医学知识,0.73014224
外资 药企 十几年 经验 的 姐姐 不 建议 你 考虑 外资 药企 了 国内 集采 已经 把 药企 搞 死 了 销售业务 有 困难 那么 研发部门 的 日子 也 不会 好过 的 各 部门 一直 在 裁员 市面上 很多 有 工作 经验 学历 高 的 候选人 在 飘 预计 28 年 情况 比 现在 更差,外资 药企 十几年 经验 的 姐姐 不 建议 你 考虑 外资 药企 了 国内 集采 已经 把 药企 搞 死 了 销售业务 有 困难 那么 研发部门 的 日子 也 不会 好过 的 各 部门 一直 在 裁员 市面上 很多 有 工作 经验 学历 高 的 候选人 在 飘 预计 28 年 情况 比 现在 更差,提前退休,冲锋在前,莫名其妙,0.74180967
可以 做 医药 方向 的 律师 [ doge ] 考个 法考 [ doge ] [ 害羞 ],可以 做 医药 方向 的 律师 [ doge ] 考个 法考 [ doge ] [ 害羞 ],各种渠道,劳动法,解决方案,0.7161311
你 的 老师 们 门诊 丢 给 进修 大姐 大哥 看   科研 丢 给 你 做 本子 丢 给 你 的 上级 写   自己 上门 给 人 打 青霉素   月入 10 万   而 你 现在 要 换个 地方 继续 充当 进修 大姐 大哥   或者 科研 牛马   还管 这个 叫 出路 [ 失望 ] [ 失望 ],你 的 老师 们 门诊 丢 给 进修 大姐 大哥 看   科研 丢 给 你 做 本子 丢 给 你 的 上级 写   自己 上门 给 人 打 青霉素   月入 10 万   而 你 现在 要 换个 地方 继续 充当 进修 大姐 大哥   或者 科研 牛马   还管 这个 叫 出路 [ 失望 ] [ 失望 ],功能强大,刊七大刊,资产负债率,0.7367778
想 问下 四篇 sci   article 大概 都 是 啥 水平 啊 四篇 2 区,想 问下 四篇 sci   article 大概 都 是 啥 水平 啊 四篇 2 区,检查一下,打听一下,解释一下,0.70043635
怎么 都 这么 悲观 啊 [ 哭 惹 ] 感觉 真是 49 年入 国军 了 [ 哭 惹 ] [ 哭 惹 ] [ 哭 惹 ],怎么 都 这么 悲观 啊 [ 哭 惹 ] 感觉 真是 49 年入 国军 了 [ 哭 惹 ] [ 哭 惹 ] [ 哭 惹 ],遍布全国,国际标准,国共两党,0.8222652
关于 3 如果 要 去 建议 抱紧 医院 老板 的 大腿 有 一些 老板 有 自己 开 的 公司 可以 内 推进 去 [ doge ],关于 3 如果 要 去 建议 抱紧 医院 老板 的 大腿 有 一些 老板 有 自己 开 的 公司 可以 内 推进 去 [ doge ],功能强大,刊七大刊,绝大多数,0.71581805
香港 土著 mlgb 大陆 仔要 来 香港 卷 死 我们,香港 土著 mlgb 大陆 仔要 来 香港 卷 死 我们,敌我矛盾,自我感觉,恕我直言,0.8720304
陈院 辛苦 了 注意 保重 身体 啊 胡子 都 白 了,陈院 辛苦 了 注意 保重 身体 啊 胡子 都 白 了,旱涝保收,后勤保障,医疗保险,0.86895585
私立 医院 怎么 可能 铺开 380 块 医保 都 拿不出,私立 医院 怎么 可能 铺开 380 块 医保 都 拿不出,入不敷出,派出机构,投入产出,0.8659017
十年 后会 好 吗 会 好 就让 孩子 两年 后 考临 八,十年 后会 好 吗 会 好 就让 孩子 两年 后 考临 八,老年病,年富力强,几十年,0.8664106
头发 怎么 变成 这鸟样 [ 偷笑 ],头发 怎么 变成 这鸟样 [ 偷笑 ],研究成果,墨守成规,科研成果,0.90749955
咋 就 至 暗来 取才 开始 呢,咋 就 至 暗来 取才 开始 呢,资产负债率,非常感谢,劳动所得,0.9483658
太好了   现在 去 读 8 年医 出来 就是 好 时候 了 [ 害羞 ],太好了   现在 去 读 8 年医 出来 就是 好 时候 了 [ 害羞 ],马太效应,那太惨,多太难,0.83844143
前浪 拿 的 太 多 了 把 后浪 给 坑 了,前浪 拿 的 太 多 了 把 后浪 给 坑 了,马太效应,悬壶济世,环游世界,0.87464356
现在 是 西医 的 黑暗 时刻 中医 的 阳光 时刻,现在 是 西医 的 黑暗 时刻 中医 的 阳光 时刻,这样的话,总的来说,傻傻的,0.87694305
麻醉 急诊 这 俩 沦为 医技 这 俩 日夜 颠倒 的 科室 只能 拿 80 这 合理 吗,麻醉 急诊 这 俩 沦为 医技 这 俩 日夜 颠倒 的 科室 只能 拿 80 这 合理 吗,资产负债率,休息时间,劳动所得,0.81872606
在 中国 铺 私立 医疗 不太 现实 教培 行业 殷鉴不远 国计民生 的 东西 很难 走 西方 老路 我 个人 不 看好 私立 医院 的 前途,在 中国 铺 私立 医疗 不太 现实 教培 行业 殷鉴不远 国计民生 的 东西 很难 走 西方 老路 我 个人 不 看好 私立 医院 的 前途,祸国殃民,利国利民,遍布全国,0.78394496
说 的 对,说 的 对,制的工,傻傻的,他妈的,0.99999994
那 一代 只有 物质 压力 这 一代 物质 精神 双 压力 不说 前路 漫漫 未知 切 不安   他们 理解 不了,那 一代 只有 物质 压力 这 一代 物质 精神 双 压力 不说 前路 漫漫 未知 切 不安   他们 理解 不了,需不需要,可不可以,值不值得,0.8284756
这个 评论 是 引流 的 专门 在 医学生 抱怨 的 帖子 下面 发,这个 评论 是 引流 的 专门 在 医学生 抱怨 的 帖子 下面 发,这样的话,总的来说,医疗保险,0.8176407
我 说 句 公道话 等于 什么 来 着,我 说 句 公道话 等于 什么 来 着,在我看来,敌我矛盾,自我感觉,0.9163387
我 爸妈 他们 那个 年代 大学生 出来 包 分配 父母 在 那个 单位 大学毕业 就 能 去 那 单位 公务员 事业 编 这种 有时候 我 跟 我 我 妈 说 现在 公务员 要考 啥 考 啥 比例 什么 的 她 都 不 清楚 因为 她 那个 年代 不考 这些 [ 微笑 ],我 爸妈 他们 那个 年代 大学生 出来 包 分配 父母 在 那个 单位 大学毕业 就 能 去 那 单位 公务员 事业 编 这种 有时候 我 跟 我 我 妈 说 现在 公务员 要考 啥 考 啥 比例 什么 的 她 都 不 清楚 因为 她 那个 年代 不考 这些 [ 微笑 ],据我所知,恕我直言,自我感觉,0.81003237
这个 人 天天 发 的   在 我 评论 区 底下   也 发 [ 笑 哭 ],这个 人 天天 发 的   在 我 评论 区 底下   也 发 [ 笑 哭 ],个人所得税,个人感觉,众人皆醉,0.8400191
我 说 句 母道 话 站 着 说话 不 腰疼 的 前浪 可以 早点 似给 年轻人 腾 位置 这样 年轻人 就 不会 动不动 紫砂 了,我 说 句 母道 话 站 着 说话 不 腰疼 的 前浪 可以 早点 似给 年轻人 腾 位置 这样 年轻人 就 不会 动不动 紫砂 了,在我看来,自我感觉,敌我矛盾,0.84560883
他们 那代人 面临 过 什么 艰难 啊 做 科研 都 不用 跑 wb 写 论文 都 不用 英文 本科毕业 不规培 就 可以 当 医生,他们 那代人 面临 过 什么 艰难 啊 做 科研 都 不用 跑 wb 写 论文 都 不用 英文 本科毕业 不规培 就 可以 当 医生,个人所得税,医务人员,工作人员,0.81614053
哈哈哈 哈哈哈 这个 人 的 网名 居然 叫 人间 清醒 他 是不是 觉得 众人皆醉 他 独醒 吃 得 苦 中苦 方为人上 人,哈哈哈 哈哈哈 这个 人 的 网名 居然 叫 人间 清醒 他 是不是 觉得 众人皆醉 他 独醒 吃 得 苦 中苦 方为人上 人,个人所得税,技术人员,从业人员,0.8795866
刚 被 一对 病人 骂 起因 就是 我 让 他们 拿 病历 来 [ 笑 哭 ] 后来 还是 道歉 了 还 说 要不是 她 心善 我们 就 完蛋 了 不 知道 死 哪 去 吓人,刚 被 一对 病人 骂 起因 就是 我 让 他们 拿 病历 来 [ 笑 哭 ] 后来 还是 道歉 了 还 说 要不是 她 心善 我们 就 完蛋 了 不 知道 死 哪 去 吓人,个人所得税,据我所知,在我看来,0.8287803
哈哈 [ ok ] 三明 医改 难道 不是 好事 吗 主任 们 嫌 工资 太低 了 都 跑 到 私立 医院 了 整个 科室 就 剩下 一个 摆烂 的 主治 两个 刚 毕业 的 研究生 和 三个 规培 医生 还有 两个 轮 科室 的 实习生 [ ok ] 这 医院 即将 是 我们 的 天下,哈哈 [ ok ] 三明 医改 难道 不是 好事 吗 主任 们 嫌 工资 太低 了 都 跑 到 私立 医院 了 整个 科室 就 剩下 一个 摆烂 的 主治 两个 刚 毕业 的 研究生 和 三个 规培 医生 还有 两个 轮 科室 的 实习生 [ ok ] 这 医院 即将 是 我们 的 天下,恕我直言,敌我矛盾,据我所知,0.7829748
还读 啥 啊 趁 年轻 赶紧 改行 吧 一个 医学 硕士 留在 三甲 也 是 当 一辈子 苦力 几天 一个 夜班 又 出 门诊 又 管 病房 的 周末 也 要 值班 医院 门诊 365 天 无休 现在 还要 搞 夜间 门诊 还有 会诊 下乡 援藏 规培带 教 本科 带教 开会 学习 各种 考试 天天 忙 得 不可开交 现在 副 高 一个月 一万块 都 不到,还读 啥 啊 趁 年轻 赶紧 改行 吧 一个 医学 硕士 留在 三甲 也 是 当 一辈子 苦力 几天 一个 夜班 又 出 门诊 又 管 病房 的 周末 也 要 值班 医院 门诊 365 天 无休 现在 还要 搞 夜间 门诊 还有 会诊 下乡 援藏 规培带 教 本科 带教 开会 学习 各种 考试 天天 忙 得 不可开交 现在 副 高 一个月 一万块 都 不到,医学专业,医学知识,医学院校,0.70107776
医学生 除非 走 研究 方向 其实 大学毕业 就行了,医学生 除非 走 研究 方向 其实 大学毕业 就行了,医学院校,医学知识,医学专业,0.88362586
学历 已经 贬值 了 就 临床 来说 本科 的 就业 单位 级别 收入 都 不如 以前 的 大专,学历 已经 贬值 了 就 临床 来说 本科 的 就业 单位 级别 收入 都 不如 以前 的 大专,医科大学,大学毕业,医学院校,0.85179955
规培学硕 读博 [ 笑 哭 ] 结果 不 清楚 过程 一定 是 痛苦 的 因为 这是 10 年 没人 知道 10 年 后 是 什么 样子,规培学硕 读博 [ 笑 哭 ] 结果 不 清楚 过程 一定 是 痛苦 的 因为 这是 10 年 没人 知道 10 年 后 是 什么 样子,医科大学,医学院校,医学专业,0.79076695
一个 正在 考研 三站 的 人 轻轻 的 碎 了 看 的 我 都 没有 冲刺 的 心气 了 好像 考不考 得 上 都 是 一样 的 [ 笑 哭 ] 找 工作 都 费劲 我 还是 中西医 结合 的 [ 笑 哭 ] 更是 坑 家里 县城 私立 给 我 开 的 是 基础 工资 五千 随 工作 年限 和 职称 涨 还有 绩效 啥 的 我 还 觉得 没 发展 也 不 知道 发展 到底 在 哪 [ 笑 哭 ] 还 想着 考不上 研究生 去 规培 还 赔个 锤子 啊 这 情况 [ 笑 哭 ] 能 活着 就 不错 了,一个 正在 考研 三站 的 人 轻轻 的 碎 了 看 的 我 都 没有 冲刺 的 心气 了 好像 考不考 得 上 都 是 一样 的 [ 笑 哭 ] 找 工作 都 费劲 我 还是 中西医 结合 的 [ 笑 哭 ] 更是 坑 家里 县城 私立 给 我 开 的 是 基础 工资 五千 随 工作 年限 和 职称 涨 还有 绩效 啥 的 我 还 觉得 没 发展 也 不 知道 发展 到底 在 哪 [ 笑 哭 ] 还 想着 考不上 研究生 去 规培 还 赔个 锤子 啊 这 情况 [ 笑 哭 ] 能 活着 就 不错 了,敌我矛盾,自我感觉,在我看来,0.7659134
今年 专硕 出来 秋招 连 二甲 都 找 不到 [ 哭 惹 ],今年 专硕 出来 秋招 连 二甲 都 找 不到 [ 哭 惹 ],年富力强,老年病,悬壶济世,0.83533144
能 转行 尽量 趁 年轻 转行 工资待遇 和 医院 级别 没有 必然联系 三甲 有 的 还 不如 二甲 挣得 多,能 转行 尽量 趁 年轻 转行 工资待遇 和 医院 级别 没有 必然联系 三甲 有 的 还 不如 二甲 挣得 多,另有企图,莫名其妙,无奇不有,0.79647267
大家 都 是 要饭 的 别卷 了 [ 失望 ],大家 都 是 要饭 的 别卷 了 [ 失望 ],身家性命,大家庭,好家伙,0.8600794
研究生 师弟 今年 找 工作 不得不 去 了 社区 [ 笑 哭 ] [ 笑 哭 ] [ 笑 哭 ] 学历 是 不管 医不 医改 都 贬值 的 东西,研究生 师弟 今年 找 工作 不得不 去 了 社区 [ 笑 哭 ] [ 笑 哭 ] [ 笑 哭 ] 学历 是 不管 医不 医改 都 贬值 的 东西,医学知识,医学专业,医学院校,0.77436674
不要 瞎说 只是 发钱 的 时候 算 医技 其他 时候 不算 的 [ doge ],不要 瞎说 只是 发钱 的 时候 算 医技 其他 时候 不算 的 [ doge ],不思进取,不满情绪,不好意思,0.769587
我 一个 学公卫 的 看 麻醉 和 外科 吵架 不 知道 为啥 感觉 好 心酸,我 一个 学公卫 的 看 麻醉 和 外科 吵架 不 知道 为啥 感觉 好 心酸,自我感觉,敌我矛盾,恕我直言,0.82295847
