final_content,text,keyword,similarity_score
老 六 请客吃饭 朋友 说 随便 吃 随便 点 今晚 买单 饭店 说 桌饭 掏 五 百花 超 负责 饭店 只能 厨师 说 桌饭 五百块 标准 客人 吃 点 工资 绩效 扣 厨师 只能 掏出 计算器 玛德 老子 厨子 难道 还 会 会计 只能 哄 客人 吃 最 便宜 东西 吃 不 死 人 行 桌子 上 边角料 肉菜 不错 进口 山珍海味 想 精准 计算 吃完饭 花 四百 五 结算 后 饭店 赚 五十块 客人 感觉 饭 吃 没 吃 好 服务 差 四处 说 饭店 太黑 厨子 太 赚钱 五年 老六来 查账 请客 向来 只出 200 请客 标准 五年 前 坑 二百五 请 限期 十倍 赔偿,老 六 请客吃饭 朋友 说 随便 吃 随便 点 今晚 买单 饭店 说 桌饭 掏 五 百花 超 负责 饭店 只能 厨师 说 桌饭 五百块 标准 客人 吃 点 工资 绩效 扣 厨师 只能 掏出 计算器 玛德 老子 厨子 难道 还 会 会计 只能 哄 客人 吃 最 便宜 东西 吃 不 死 人 行 桌子 上 边角料 肉菜 不错 进口 山珍海味 想 精准 计算 吃完饭 花 四百 五 结算 后 饭店 赚 五十块 客人 感觉 饭 吃 没 吃 好 服务 差 四处 说 饭店 太黑 厨子 太 赚钱 五年 老六来 查账 请客 向来 只出 200 请客 标准 五年 前 坑 二百五 请 限期 十倍 赔偿,五倍,0.4956376
老 六 请客吃饭 朋友 说 随便 吃 随便 点 今晚 买单 饭店 说 桌饭 掏 五 百花 超 负责 饭店 只能 厨师 说 桌饭 五百块 标准 客人 吃 点 工资 绩效 扣 厨师 只能 掏出 计算器 玛德 老子 厨子 难道 还 会 会计 只能 哄 客人 吃 最 便宜 东西 吃 不 死 人 行 桌子 上 边角料 肉菜 不错 进口 山珍海味 想 精准 计算 吃完饭 花 四百 五 结算 后 饭店 赚 五十块 客人 感觉 饭 吃 没 吃 好 服务 差 四处 说 饭店 太黑 厨子 太 赚钱 五年 老六来 查账 请客 向来 只出 200 请客 标准 五年 前 坑 二百五 请 限期 十倍 赔偿,老 六 请客吃饭 朋友 说 随便 吃 随便 点 今晚 买单 饭店 说 桌饭 掏 五 百花 超 负责 饭店 只能 厨师 说 桌饭 五百块 标准 客人 吃 点 工资 绩效 扣 厨师 只能 掏出 计算器 玛德 老子 厨子 难道 还 会 会计 只能 哄 客人 吃 最 便宜 东西 吃 不 死 人 行 桌子 上 边角料 肉菜 不错 进口 山珍海味 想 精准 计算 吃完饭 花 四百 五 结算 后 饭店 赚 五十块 客人 感觉 饭 吃 没 吃 好 服务 差 四处 说 饭店 太黑 厨子 太 赚钱 五年 老六来 查账 请客 向来 只出 200 请客 标准 五年 前 坑 二百五 请 限期 十倍 赔偿,五改,0.4956376
老 六 请客吃饭 朋友 说 随便 吃 随便 点 今晚 买单 饭店 说 桌饭 掏 五 百花 超 负责 饭店 只能 厨师 说 桌饭 五百块 标准 客人 吃 点 工资 绩效 扣 厨师 只能 掏出 计算器 玛德 老子 厨子 难道 还 会 会计 只能 哄 客人 吃 最 便宜 东西 吃 不 死 人 行 桌子 上 边角料 肉菜 不错 进口 山珍海味 想 精准 计算 吃完饭 花 四百 五 结算 后 饭店 赚 五十块 客人 感觉 饭 吃 没 吃 好 服务 差 四处 说 饭店 太黑 厨子 太 赚钱 五年 老六来 查账 请客 向来 只出 200 请客 标准 五年 前 坑 二百五 请 限期 十倍 赔偿,老 六 请客吃饭 朋友 说 随便 吃 随便 点 今晚 买单 饭店 说 桌饭 掏 五 百花 超 负责 饭店 只能 厨师 说 桌饭 五百块 标准 客人 吃 点 工资 绩效 扣 厨师 只能 掏出 计算器 玛德 老子 厨子 难道 还 会 会计 只能 哄 客人 吃 最 便宜 东西 吃 不 死 人 行 桌子 上 边角料 肉菜 不错 进口 山珍海味 想 精准 计算 吃完饭 花 四百 五 结算 后 饭店 赚 五十块 客人 感觉 饭 吃 没 吃 好 服务 差 四处 说 饭店 太黑 厨子 太 赚钱 五年 老六来 查账 请客 向来 只出 200 请客 标准 五年 前 坑 二百五 请 限期 十倍 赔偿,五点,0.4956376
老 六 请客吃饭 朋友 说 随便 吃 随便 点 今晚 买单 饭店 说 桌饭 掏 五 百花 超 负责 饭店 只能 厨师 说 桌饭 五百块 标准 客人 吃 点 工资 绩效 扣 厨师 只能 掏出 计算器 玛德 老子 厨子 难道 还 会 会计 只能 哄 客人 吃 最 便宜 东西 吃 不 死 人 行 桌子 上 边角料 肉菜 不错 进口 山珍海味 想 精准 计算 吃完饭 花 四百 五 结算 后 饭店 赚 五十块 客人 感觉 饭 吃 没 吃 好 服务 差 四处 说 饭店 太黑 厨子 太 赚钱 五年 老六来 查账 请客 向来 只出 200 请客 标准 五年 前 坑 二百五 请 限期 十倍 赔偿,老 六 请客吃饭 朋友 说 随便 吃 随便 点 今晚 买单 饭店 说 桌饭 掏 五 百花 超 负责 饭店 只能 厨师 说 桌饭 五百块 标准 客人 吃 点 工资 绩效 扣 厨师 只能 掏出 计算器 玛德 老子 厨子 难道 还 会 会计 只能 哄 客人 吃 最 便宜 东西 吃 不 死 人 行 桌子 上 边角料 肉菜 不错 进口 山珍海味 想 精准 计算 吃完饭 花 四百 五 结算 后 饭店 赚 五十块 客人 感觉 饭 吃 没 吃 好 服务 差 四处 说 饭店 太黑 厨子 太 赚钱 五年 老六来 查账 请客 向来 只出 200 请客 标准 五年 前 坑 二百五 请 限期 十倍 赔偿,周五,0.48223183
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,大半年,0.71027577
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,都还没,0.70195925
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,活都,0.70174074
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,药都,0.70174074
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,研都,0.70174074
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,全都,0.70174074
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,近几年,0.6824952
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,一两年,0.66162205
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,年终奖,0.6600925
通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,通俗 一点 医疗 资源 节奏 各大 医院 卷 年薪制 没 卷 苦 懂得 都 懂,年薪制,0.6600925
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,公立医院,0.7381233
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,服务中心,0.6975229
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,实在是高,0.69462705
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,遍高帅富,0.6891788
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,高中毕业,0.6838875
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,率多高,0.6722021
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,血压高,0.6722021
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,自立门户,0.6697879
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,高级技工,0.669426
最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,最 没敢 提 公立医院 会 沦为 高端 医疗机构 人才培养 中心,高级职称,0.669426
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,公立医院,0.6014115
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,踏入社会,0.5920689
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,私立学校,0.5896673
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,社会主义,0.58121276
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,供销社,0.54886734
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,公立,0.54461855
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,社区卫生,0.54340047
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,考公是,0.53447676
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,考公考,0.53447676
会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,会 十年 阵痛期 十年 无人 学医 十年 大把大把 人会 再次 学医 区别 私立 医院 主体 挂靠 大学 教学 医院 公立医院 萎缩 社区 医院 化 完全免费 私立 医院 主体,办公室,0.53447676
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,考公是,0.6555428
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,提公卫,0.6555428
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,考公考,0.6555428
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,办公室,0.6555428
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,办公厅,0.6555427
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,省卫健委,0.65298355
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,能省,0.6519023
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,钱省,0.6519023
绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,绩效 发工资 说 公益 性质 弄 医保 老百姓 急 省钱 落下来 却是 医护 背锅 百姓 喊 医院 人太多 喊 医院 过度 检查 喊 医护 挣 好 公益 都 不 满意,各省,0.6519023
